PRENEI_MENS,PRELIQ_MENS,PRETOTM_MENS,T_MENS,EVAP_MENS,ETP_MENS,PE_MENS,SWI_MENS,DRAINC_MENS,RUNC_MENS,ECOULEMENT_MENS,ville,Annee,Mois,longitude,latitude,Departement,distance_km
193.9,70.8,264.7,-2.6,0.0,12.0,264.8,0.93,49.7,32.7,57.7,Ville 7694,1981,1,5.75,45.25,Isere,2.6980766893828694
56.7,27.6,84.3,-1.3,0.4,14.9,84.1,0.89,24.8,20.3,35.6,Ville 7694,1981,2,5.75,45.25,Isere,2.6980766893828694
37.1,136.5,173.6,5.5,4.6,30.5,169.1,1.05,137.6,134.7,314.4,Ville 7694,1981,3,5.75,45.25,Isere,2.6980766893828694
18.1,8.4,26.5,9.0,34.6,59.2,-8.2,1.03,174.0,77.5,213.1,Ville 7694,1981,4,5.75,45.25,Isere,2.6980766893828694
13.7,152.2,165.9,10.8,67.0,66.4,99.0,0.94,70.1,24.9,26.5,Ville 7694,1981,5,5.75,45.25,Isere,2.6980766893828694
0.0,84.1,84.1,15.0,101.7,111.8,-17.6,0.79,31.0,8.3,0.0,Ville 7694,1981,6,5.75,45.25,Isere,2.6980766893828694
0.0,194.6,194.6,15.4,112.1,111.9,82.5,0.82,29.1,23.6,0.0,Ville 7694,1981,7,5.75,45.25,Isere,2.6980766893828694
0.0,27.4,27.4,16.8,97.0,112.9,-69.6,0.67,15.9,1.5,0.0,Ville 7694,1981,8,5.75,45.25,Isere,2.6980766893828694
0.0,188.8,188.8,14.0,51.7,53.7,137.1,0.61,10.2,21.7,0.0,Ville 7694,1981,9,5.75,45.25,Isere,2.6980766893828694
9.8,201.8,211.6,8.7,35.0,28.2,176.6,1.02,104.1,33.6,12.1,Ville 7694,1981,10,5.75,45.25,Isere,2.6980766893828694
53.0,54.7,107.7,3.8,18.2,19.5,89.6,0.92,53.8,9.4,18.3,Ville 7694,1981,11,5.75,45.25,Isere,2.6980766893828694
135.5,192.4,327.9,0.6,5.2,10.6,322.5,1.07,167.1,82.8,165.5,Ville 7694,1981,12,5.75,45.25,Isere,2.6980766893828694
24.4,113.5,137.9,2.7,5.3,14.8,132.5,1.03,119.8,48.7,93.9,Ville 7694,1982,1,5.75,45.25,Isere,2.6980766893828694
5.8,11.5,17.3,2.4,6.2,14.9,11.1,0.94,42.0,28.5,55.1,Ville 7694,1982,2,5.75,45.25,Isere,2.6980766893828694
86.2,94.7,180.9,2.9,19.4,34.5,161.4,1.03,69.7,38.3,74.0,Ville 7694,1982,3,5.75,45.25,Isere,2.6980766893828694
1.1,34.0,35.1,7.4,52.7,81.6,-17.5,0.9,89.5,19.8,75.4,Ville 7694,1982,4,5.75,45.25,Isere,2.6980766893828694
6.0,104.7,110.7,12.2,87.3,92.9,23.4,0.77,22.3,11.4,6.2,Ville 7694,1982,5,5.75,45.25,Isere,2.6980766893828694
0.0,170.8,170.8,15.8,91.7,92.8,79.1,0.82,31.1,21.6,0.0,Ville 7694,1982,6,5.75,45.25,Isere,2.6980766893828694
0.0,89.7,89.7,19.3,113.6,125.9,-23.9,0.64,15.4,7.7,0.0,Ville 7694,1982,7,5.75,45.25,Isere,2.6980766893828694
0.0,156.9,156.9,16.3,92.2,90.5,64.7,0.67,10.8,15.5,0.0,Ville 7694,1982,8,5.75,45.25,Isere,2.6980766893828694
0.0,132.9,132.9,14.9,69.4,63.3,63.5,0.83,29.6,17.0,0.0,Ville 7694,1982,9,5.75,45.25,Isere,2.6980766893828694
0.0,218.4,218.4,8.5,34.1,24.0,184.3,1.04,131.6,37.0,0.0,Ville 7694,1982,10,5.75,45.25,Isere,2.6980766893828694
16.1,140.4,156.5,5.2,16.7,14.0,139.7,1.02,101.1,26.2,20.9,Ville 7694,1982,11,5.75,45.25,Isere,2.6980766893828694
52.1,152.6,204.7,1.7,7.1,9.8,197.7,1.07,149.1,41.4,61.0,Ville 7694,1982,12,5.75,45.25,Isere,2.6980766893828694
69.6,87.1,156.7,2.0,4.3,12.0,152.4,1.0,74.2,47.6,95.4,Ville 7694,1983,1,5.75,45.25,Isere,2.6980766893828694
86.3,95.8,182.1,-1.2,1.6,11.9,180.6,1.0,60.1,74.3,95.5,Ville 7694,1983,2,5.75,45.25,Isere,2.6980766893828694
58.8,46.4,105.2,4.5,18.9,39.0,86.5,1.03,83.0,48.8,106.6,Ville 7694,1983,3,5.75,45.25,Isere,2.6980766893828694
48.1,205.2,253.3,7.0,38.2,47.3,215.1,1.1,193.3,55.5,110.8,Ville 7694,1983,4,5.75,45.25,Isere,2.6980766893828694
0.0,297.1,297.1,10.0,68.3,61.8,228.9,1.09,186.7,52.8,0.0,Ville 7694,1983,5,5.75,45.25,Isere,2.6980766893828694
0.0,79.1,79.1,16.0,102.2,110.1,-23.1,0.78,29.7,6.5,0.0,Ville 7694,1983,6,5.75,45.25,Isere,2.6980766893828694
0.0,24.7,24.7,21.7,110.1,158.0,-85.4,0.57,8.6,1.8,0.0,Ville 7694,1983,7,5.75,45.25,Isere,2.6980766893828694
0.0,80.8,80.8,17.5,72.5,101.0,8.3,0.37,2.5,2.2,0.0,Ville 7694,1983,8,5.75,45.25,Isere,2.6980766893828694
0.0,148.1,148.1,14.4,71.1,70.3,77.0,0.56,7.5,14.8,0.0,Ville 7694,1983,9,5.75,45.25,Isere,2.6980766893828694
0.0,150.0,150.0,9.2,38.3,37.8,111.7,0.76,31.2,21.8,0.0,Ville 7694,1983,10,5.75,45.25,Isere,2.6980766893828694
0.2,187.9,188.1,4.6,17.5,16.9,170.7,0.84,54.2,38.9,0.2,Ville 7694,1983,11,5.75,45.25,Isere,2.6980766893828694
21.9,122.8,144.7,1.5,6.8,12.2,138.0,1.05,118.7,52.5,44.9,Ville 7694,1983,12,5.75,45.25,Isere,2.6980766893828694
139.6,135.0,274.6,0.2,5.5,10.2,269.1,1.04,95.0,78.2,101.0,Ville 7694,1984,1,5.75,45.25,Isere,2.6980766893828694
67.5,113.5,181.0,-0.3,7.9,20.0,173.3,1.03,104.9,55.0,72.4,Ville 7694,1984,2,5.75,45.25,Isere,2.6980766893828694
63.8,74.3,138.1,2.0,10.5,37.9,127.7,0.96,42.3,42.7,94.2,Ville 7694,1984,3,5.75,45.25,Isere,2.6980766893828694
23.0,34.5,57.5,7.2,49.5,79.6,8.0,1.03,141.0,67.3,164.2,Ville 7694,1984,4,5.75,45.25,Isere,2.6980766893828694
1.7,119.3,121.0,8.4,56.6,59.8,64.6,0.81,33.5,13.6,2.3,Ville 7694,1984,5,5.75,45.25,Isere,2.6980766893828694
0.0,115.7,115.7,14.7,107.2,114.7,8.5,0.85,48.1,14.6,0.0,Ville 7694,1984,6,5.75,45.25,Isere,2.6980766893828694
0.0,25.6,25.6,18.2,89.5,151.6,-63.9,0.49,6.1,0.3,0.0,Ville 7694,1984,7,5.75,45.25,Isere,2.6980766893828694
0.0,82.3,82.3,16.1,80.9,102.4,1.4,0.4,2.5,3.7,0.0,Ville 7694,1984,8,5.75,45.25,Isere,2.6980766893828694
0.0,285.8,285.8,11.8,64.7,59.1,221.1,0.72,35.7,37.6,0.0,Ville 7694,1984,9,5.75,45.25,Isere,2.6980766893828694
0.0,151.5,151.5,9.3,38.0,33.2,113.5,1.0,106.9,24.7,0.0,Ville 7694,1984,10,5.75,45.25,Isere,2.6980766893828694
5.7,103.9,109.6,7.5,17.1,17.7,92.5,0.94,55.3,15.8,9.4,Ville 7694,1984,11,5.75,45.25,Isere,2.6980766893828694
16.6,75.2,91.8,2.0,9.8,12.7,82.1,0.98,74.6,13.1,11.0,Ville 7694,1984,12,5.75,45.25,Isere,2.6980766893828694
80.3,84.9,165.2,-5.2,0.1,6.3,165.0,0.92,28.8,85.4,96.2,Ville 7694,1985,1,5.75,45.25,Isere,2.6980766893828694
52.4,67.3,119.7,1.7,4.1,16.2,115.7,1.05,55.9,54.1,89.9,Ville 7694,1985,2,5.75,45.25,Isere,2.6980766893828694
112.0,77.3,189.3,2.0,8.6,25.0,180.7,1.07,88.5,50.4,115.4,Ville 7694,1985,3,5.75,45.25,Isere,2.6980766893828694
35.5,151.8,187.3,7.9,47.3,63.9,140.1,1.08,180.7,66.8,143.7,Ville 7694,1985,4,5.75,45.25,Isere,2.6980766893828694
0.5,170.8,171.3,10.7,68.0,64.9,103.3,0.99,95.3,26.3,0.7,Ville 7694,1985,5,5.75,45.25,Isere,2.6980766893828694
0.0,227.6,227.6,14.0,91.8,87.1,135.8,0.98,85.1,35.2,0.0,Ville 7694,1985,6,5.75,45.25,Isere,2.6980766893828694
0.0,46.4,46.4,18.8,120.9,134.5,-74.5,0.7,22.9,2.8,0.0,Ville 7694,1985,7,5.75,45.25,Isere,2.6980766893828694
0.0,139.6,139.6,16.3,102.2,110.7,37.4,0.6,9.5,11.6,0.0,Ville 7694,1985,8,5.75,45.25,Isere,2.6980766893828694
0.0,18.0,18.0,14.8,62.7,84.3,-44.7,0.51,4.2,0.8,0.0,Ville 7694,1985,9,5.75,45.25,Isere,2.6980766893828694
0.0,5.6,5.6,9.8,18.0,41.4,-12.4,0.37,1.9,0.1,0.0,Ville 7694,1985,10,5.75,45.25,Isere,2.6980766893828694
29.5,84.8,114.3,0.4,7.8,10.2,106.7,0.6,6.4,9.2,11.4,Ville 7694,1985,11,5.75,45.25,Isere,2.6980766893828694
9.3,62.7,72.0,1.6,4.6,9.0,67.6,0.71,8.8,24.6,32.0,Ville 7694,1985,12,5.75,45.25,Isere,2.6980766893828694
198.5,134.6,333.1,-1.0,1.2,7.5,332.0,0.9,48.8,90.1,123.1,Ville 7694,1986,1,5.75,45.25,Isere,2.6980766893828694
48.8,33.6,82.4,-2.4,1.4,15.8,80.9,0.89,23.5,25.1,39.3,Ville 7694,1986,2,5.75,45.25,Isere,2.6980766893828694
30.2,98.2,128.4,3.5,10.8,33.9,117.5,1.02,83.4,84.5,182.8,Ville 7694,1986,3,5.75,45.25,Isere,2.6980766893828694
30.8,154.7,185.5,5.1,22.7,31.9,162.8,1.13,168.4,69.1,121.6,Ville 7694,1986,4,5.75,45.25,Isere,2.6980766893828694
2.5,120.6,123.1,13.5,88.9,92.3,34.2,0.96,100.1,26.1,49.1,Ville 7694,1986,5,5.75,45.25,Isere,2.6980766893828694
0.1,95.3,95.4,15.5,116.4,124.0,-21.0,0.84,31.7,10.9,0.3,Ville 7694,1986,6,5.75,45.25,Isere,2.6980766893828694
0.0,118.7,118.7,17.8,118.2,134.0,0.5,0.65,11.8,9.6,0.0,Ville 7694,1986,7,5.75,45.25,Isere,2.6980766893828694
0.0,181.7,181.7,16.2,102.3,98.1,79.4,0.66,11.8,17.8,0.0,Ville 7694,1986,8,5.75,45.25,Isere,2.6980766893828694
0.0,76.2,76.2,13.9,64.4,64.5,11.8,0.7,12.7,6.6,0.0,Ville 7694,1986,9,5.75,45.25,Isere,2.6980766893828694
3.5,123.1,126.6,10.5,39.7,38.1,87.0,0.74,20.2,16.8,3.9,Ville 7694,1986,10,5.75,45.25,Isere,2.6980766893828694
1.0,94.3,95.3,3.6,17.3,16.0,78.2,0.95,59.6,14.2,1.4,Ville 7694,1986,11,5.75,45.25,Isere,2.6980766893828694
151.6,73.0,224.6,0.0,5.2,8.8,219.1,0.97,72.2,19.4,47.8,Ville 7694,1986,12,5.75,45.25,Isere,2.6980766893828694
91.8,61.0,152.8,-3.5,2.6,10.9,150.0,0.96,66.3,30.4,63.4,Ville 7694,1987,1,5.75,45.25,Isere,2.6980766893828694
24.5,100.5,125.0,0.9,1.5,13.8,123.5,0.96,37.5,67.8,123.2,Ville 7694,1987,2,5.75,45.25,Isere,2.6980766893828694
70.1,71.5,141.6,1.9,9.6,30.0,132.3,1.05,104.5,42.2,99.2,Ville 7694,1987,3,5.75,45.25,Isere,2.6980766893828694
1.6,147.7,149.3,8.4,48.4,68.0,100.8,1.08,210.6,95.8,220.6,Ville 7694,1987,4,5.75,45.25,Isere,2.6980766893828694
23.7,194.3,218.0,9.1,74.9,73.7,143.2,0.99,97.0,32.1,26.6,Ville 7694,1987,5,5.75,45.25,Isere,2.6980766893828694
0.0,297.7,297.7,13.7,95.7,87.9,202.0,1.05,144.5,49.9,0.0,Ville 7694,1987,6,5.75,45.25,Isere,2.6980766893828694
0.0,168.3,168.3,17.3,113.9,109.1,54.4,0.91,48.4,20.8,0.0,Ville 7694,1987,7,5.75,45.25,Isere,2.6980766893828694
0.0,121.2,121.2,17.0,101.7,103.8,19.5,0.77,22.5,13.0,0.0,Ville 7694,1987,8,5.75,45.25,Isere,2.6980766893828694
0.0,85.1,85.1,15.5,74.7,73.9,10.4,0.74,17.0,8.2,0.0,Ville 7694,1987,9,5.75,45.25,Isere,2.6980766893828694
0.0,189.3,189.3,10.7,29.3,23.3,160.0,0.95,67.5,28.9,0.0,Ville 7694,1987,10,5.75,45.25,Isere,2.6980766893828694
11.2,116.0,127.2,3.9,15.2,13.9,112.0,1.02,101.2,20.2,11.1,Ville 7694,1987,11,5.75,45.25,Isere,2.6980766893828694
5.0,77.1,82.1,2.8,8.5,10.2,73.3,0.98,68.4,14.5,10.3,Ville 7694,1987,12,5.75,45.25,Isere,2.6980766893828694
59.7,117.6,177.3,2.7,7.2,11.6,170.0,1.0,82.5,32.7,59.2,Ville 7694,1988,1,5.75,45.25,Isere,2.6980766893828694
151.7,78.3,230.0,0.4,8.1,20.3,221.8,1.05,127.4,28.2,60.9,Ville 7694,1988,2,5.75,45.25,Isere,2.6980766893828694
79.5,247.3,326.8,2.9,10.4,30.5,316.4,1.09,198.7,110.9,244.2,Ville 7694,1988,3,5.75,45.25,Isere,2.6980766893828694
0.3,116.4,116.7,8.7,40.6,51.8,76.1,1.05,154.6,34.8,87.0,Ville 7694,1988,4,5.75,45.25,Isere,2.6980766893828694
0.0,175.4,175.4,12.6,76.1,70.7,99.3,0.98,75.1,23.6,0.0,Ville 7694,1988,5,5.75,45.25,Isere,2.6980766893828694
0.0,93.3,93.3,14.4,101.9,102.4,-8.6,0.89,47.9,9.6,0.0,Ville 7694,1988,6,5.75,45.25,Isere,2.6980766893828694
0.0,97.9,97.9,17.8,121.0,128.4,-23.1,0.74,21.0,10.6,0.0,Ville 7694,1988,7,5.75,45.25,Isere,2.6980766893828694
0.0,70.3,70.3,17.9,76.9,105.9,-6.6,0.47,4.7,3.2,0.0,Ville 7694,1988,8,5.75,45.25,Isere,2.6980766893828694
0.0,115.4,115.4,13.0,61.9,61.7,53.5,0.61,6.5,10.7,0.0,Ville 7694,1988,9,5.75,45.25,Isere,2.6980766893828694
0.0,188.0,188.0,10.4,34.3,30.0,153.7,0.89,61.0,30.6,0.0,Ville 7694,1988,10,5.75,45.25,Isere,2.6980766893828694
31.3,43.7,75.0,2.9,13.2,17.4,61.8,0.87,28.7,13.3,27.3,Ville 7694,1988,11,5.75,45.25,Isere,2.6980766893828694
43.1,101.3,144.4,0.1,3.9,8.7,140.4,1.01,94.1,32.6,47.5,Ville 7694,1988,12,5.75,45.25,Isere,2.6980766893828694
20.0,6.1,26.1,-0.4,3.4,13.8,22.6,0.89,24.1,8.2,15.3,Ville 7694,1989,1,5.75,45.25,Isere,2.6980766893828694
30.7,36.3,67.0,2.3,9.9,20.5,57.2,0.86,16.5,17.9,34.2,Ville 7694,1989,2,5.75,45.25,Isere,2.6980766893828694
5.1,122.6,127.7,6.2,31.1,41.9,96.8,1.0,83.6,49.3,61.3,Ville 7694,1989,3,5.75,45.25,Isere,2.6980766893828694
72.3,131.7,204.0,6.0,35.6,38.9,168.4,1.02,108.3,33.1,90.3,Ville 7694,1989,4,5.75,45.25,Isere,2.6980766893828694
0.0,99.9,99.9,13.5,105.0,110.5,-5.1,0.86,39.8,10.5,1.7,Ville 7694,1989,5,5.75,45.25,Isere,2.6980766893828694
0.0,51.3,51.3,15.1,102.0,114.2,-50.7,0.67,12.8,3.0,0.0,Ville 7694,1989,6,5.75,45.25,Isere,2.6980766893828694
0.0,94.1,94.1,18.7,104.2,119.1,-10.1,0.55,5.7,5.5,0.0,Ville 7694,1989,7,5.75,45.25,Isere,2.6980766893828694
0.0,34.5,34.5,17.8,67.8,106.9,-33.3,0.37,2.3,0.8,0.0,Ville 7694,1989,8,5.75,45.25,Isere,2.6980766893828694
0.0,40.0,40.0,13.5,36.6,55.3,3.4,0.31,0.1,1.1,0.0,Ville 7694,1989,9,5.75,45.25,Isere,2.6980766893828694
0.0,54.2,54.2,9.2,32.9,42.4,21.3,0.38,0.8,2.9,0.0,Ville 7694,1989,10,5.75,45.25,Isere,2.6980766893828694
4.7,75.2,79.9,3.6,16.9,17.4,63.2,0.57,4.5,7.4,5.9,Ville 7694,1989,11,5.75,45.25,Isere,2.6980766893828694
0.3,86.7,87.0,2.5,10.7,15.0,76.3,0.69,11.9,10.7,0.3,Ville 7694,1989,12,5.75,45.25,Isere,2.6980766893828694
23.3,23.6,46.9,0.1,5.8,15.8,41.1,0.78,14.2,5.2,17.1,Ville 7694,1990,1,5.75,45.25,Isere,2.6980766893828694
77.0,304.2,381.2,4.3,16.8,24.5,364.2,1.03,168.2,116.9,182.3,Ville 7694,1990,2,5.75,45.25,Isere,2.6980766893828694
20.6,32.5,53.1,5.5,29.1,41.6,23.9,0.98,84.8,24.7,45.9,Ville 7694,1990,3,5.75,45.25,Isere,2.6980766893828694
16.9,90.8,107.7,6.5,41.0,44.4,66.9,0.93,53.1,14.9,18.1,Ville 7694,1990,4,5.75,45.25,Isere,2.6980766893828694
0.0,105.3,105.3,13.9,100.1,103.4,5.2,0.78,19.8,9.8,0.0,Ville 7694,1990,5,5.75,45.25,Isere,2.6980766893828694
0.0,231.1,231.1,14.8,103.7,98.4,127.4,0.87,33.6,29.4,0.0,Ville 7694,1990,6,5.75,45.25,Isere,2.6980766893828694
0.0,60.2,60.2,18.8,129.7,139.9,-69.5,0.77,39.3,6.6,0.0,Ville 7694,1990,7,5.75,45.25,Isere,2.6980766893828694
0.0,64.1,64.1,18.5,77.5,117.5,-13.4,0.42,4.7,2.3,0.0,Ville 7694,1990,8,5.75,45.25,Isere,2.6980766893828694
0.0,107.2,107.2,13.4,55.8,64.8,51.4,0.43,2.0,8.5,0.0,Ville 7694,1990,9,5.75,45.25,Isere,2.6980766893828694
0.3,182.9,183.2,10.7,35.3,31.3,147.9,0.69,14.1,28.1,0.6,Ville 7694,1990,10,5.75,45.25,Isere,2.6980766893828694
44.5,161.9,206.4,3.0,14.4,12.1,192.1,1.08,151.6,34.4,37.7,Ville 7694,1990,11,5.75,45.25,Isere,2.6980766893828694
104.0,45.0,149.0,-1.7,1.2,8.6,147.7,0.94,47.4,27.3,56.2,Ville 7694,1990,12,5.75,45.25,Isere,2.6980766893828694
19.7,62.9,82.6,-0.3,3.0,12.2,79.6,0.99,78.6,38.9,73.9,Ville 7694,1991,1,5.75,45.25,Isere,2.6980766893828694
82.5,8.6,91.1,-0.8,2.6,19.2,88.5,0.89,16.3,25.5,49.4,Ville 7694,1991,2,5.75,45.25,Isere,2.6980766893828694
1.9,111.4,113.3,6.9,20.1,35.1,93.3,1.05,111.6,84.5,153.4,Ville 7694,1991,3,5.75,45.25,Isere,2.6980766893828694
20.0,52.9,72.9,6.5,49.1,58.5,24.0,0.87,41.9,10.0,23.9,Ville 7694,1991,4,5.75,45.25,Isere,2.6980766893828694
6.8,81.2,88.0,9.6,83.4,87.5,4.8,0.88,45.7,11.5,7.6,Ville 7694,1991,5,5.75,45.25,Isere,2.6980766893828694
0.0,185.7,185.7,14.3,98.3,95.1,87.4,0.86,37.7,22.6,0.0,Ville 7694,1991,6,5.75,45.25,Isere,2.6980766893828694
0.0,108.1,108.1,19.2,122.5,143.2,-14.4,0.61,11.4,9.3,0.0,Ville 7694,1991,7,5.75,45.25,Isere,2.6980766893828694
0.0,25.3,25.3,19.3,89.3,120.6,-64.0,0.5,3.9,1.1,0.0,Ville 7694,1991,8,5.75,45.25,Isere,2.6980766893828694
0.0,173.1,173.1,15.6,56.1,63.5,117.0,0.46,6.1,15.9,0.0,Ville 7694,1991,9,5.75,45.25,Isere,2.6980766893828694
3.5,158.5,162.0,7.7,35.9,30.3,126.2,0.93,61.1,24.8,3.7,Ville 7694,1991,10,5.75,45.25,Isere,2.6980766893828694
24.6,128.5,153.1,3.5,13.7,12.6,139.5,1.04,111.4,25.3,30.5,Ville 7694,1991,11,5.75,45.25,Isere,2.6980766893828694
131.4,80.5,211.9,-1.1,4.0,12.5,208.1,0.94,62.8,32.6,78.0,Ville 7694,1991,12,5.75,45.25,Isere,2.6980766893828694
24.5,2.2,26.7,-0.7,1.4,12.6,25.3,0.92,33.9,18.0,29.0,Ville 7694,1992,1,5.75,45.25,Isere,2.6980766893828694
39.7,45.9,85.6,1.3,7.7,23.8,77.7,0.93,33.1,36.5,59.4,Ville 7694,1992,2,5.75,45.25,Isere,2.6980766893828694
42.3,164.9,207.2,4.9,22.3,35.3,184.6,1.05,129.6,79.9,132.3,Ville 7694,1992,3,5.75,45.25,Isere,2.6980766893828694
35.3,126.4,161.7,8.0,50.7,60.7,110.7,1.03,116.6,37.6,79.1,Ville 7694,1992,4,5.75,45.25,Isere,2.6980766893828694
0.2,92.0,92.2,13.6,92.8,98.6,-0.6,0.86,55.2,10.2,0.2,Ville 7694,1992,5,5.75,45.25,Isere,2.6980766893828694
0.0,189.6,189.6,13.9,88.6,82.0,101.0,0.93,49.0,24.2,0.0,Ville 7694,1992,6,5.75,45.25,Isere,2.6980766893828694
0.0,161.7,161.7,17.9,118.8,120.2,42.9,0.93,73.1,23.9,0.0,Ville 7694,1992,7,5.75,45.25,Isere,2.6980766893828694
0.0,131.8,131.8,19.0,100.7,115.0,31.1,0.56,10.3,10.1,0.0,Ville 7694,1992,8,5.75,45.25,Isere,2.6980766893828694
0.0,117.9,117.9,13.3,66.7,62.7,51.2,0.79,18.1,14.6,0.0,Ville 7694,1992,9,5.75,45.25,Isere,2.6980766893828694
11.3,297.5,308.8,7.0,24.9,17.7,283.8,1.03,141.7,54.4,14.4,Ville 7694,1992,10,5.75,45.25,Isere,2.6980766893828694
17.7,309.8,327.5,5.6,16.3,13.5,311.2,1.13,268.9,70.1,35.9,Ville 7694,1992,11,5.75,45.25,Isere,2.6980766893828694
17.3,112.2,129.5,1.9,7.4,11.5,122.0,1.03,134.2,24.6,20.5,Ville 7694,1992,12,5.75,45.25,Isere,2.6980766893828694
9.3,50.3,59.6,2.1,8.8,15.1,50.8,0.9,31.0,13.2,18.0,Ville 7694,1993,1,5.75,45.25,Isere,2.6980766893828694
32.8,1.8,34.6,0.4,11.7,21.7,22.8,0.84,24.7,1.4,7.0,Ville 7694,1993,2,5.75,45.25,Isere,2.6980766893828694
5.9,22.1,28.0,4.1,30.7,50.1,-2.7,0.81,15.8,16.5,32.8,Ville 7694,1993,3,5.75,45.25,Isere,2.6980766893828694
26.3,175.9,202.2,8.5,46.2,48.7,156.2,0.98,98.2,34.8,47.3,Ville 7694,1993,4,5.75,45.25,Isere,2.6980766893828694
0.0,128.5,128.5,13.0,90.2,88.8,38.3,0.85,26.5,13.7,0.0,Ville 7694,1993,5,5.75,45.25,Isere,2.6980766893828694
0.0,194.2,194.2,16.0,109.0,105.9,85.2,0.9,42.0,24.1,0.0,Ville 7694,1993,6,5.75,45.25,Isere,2.6980766893828694
0.0,161.3,161.3,16.1,111.3,111.4,50.0,0.93,70.9,23.9,0.0,Ville 7694,1993,7,5.75,45.25,Isere,2.6980766893828694
0.0,113.5,113.5,17.4,95.3,105.8,18.2,0.65,13.1,9.8,0.0,Ville 7694,1993,8,5.75,45.25,Isere,2.6980766893828694
0.1,270.8,270.9,11.9,57.8,51.5,213.2,0.91,71.9,42.9,0.1,Ville 7694,1993,9,5.75,45.25,Isere,2.6980766893828694
2.2,192.5,194.7,8.1,30.5,24.4,164.3,1.07,186.4,36.6,2.2,Ville 7694,1993,10,5.75,45.25,Isere,2.6980766893828694
22.7,29.6,52.3,3.2,10.8,12.3,41.5,0.89,34.0,4.7,9.1,Ville 7694,1993,11,5.75,45.25,Isere,2.6980766893828694
118.1,218.6,336.7,2.0,6.7,10.2,329.8,1.03,117.5,88.6,143.4,Ville 7694,1993,12,5.75,45.25,Isere,2.6980766893828694
92.6,113.8,206.4,1.2,4.9,14.1,201.4,1.07,157.6,49.4,120.2,Ville 7694,1994,1,5.75,45.25,Isere,2.6980766893828694
23.5,26.5,50.0,2.5,6.9,16.9,43.1,0.97,56.2,29.2,56.3,Ville 7694,1994,2,5.75,45.25,Isere,2.6980766893828694
0.4,61.0,61.4,7.7,35.8,50.1,25.5,0.96,97.6,24.5,69.3,Ville 7694,1994,3,5.75,45.25,Isere,2.6980766893828694
119.8,184.3,304.1,5.2,38.3,50.1,265.6,1.06,169.6,57.7,150.4,Ville 7694,1994,4,5.75,45.25,Isere,2.6980766893828694
0.0,213.7,213.7,12.7,83.3,83.4,130.4,0.98,99.5,36.1,0.0,Ville 7694,1994,5,5.75,45.25,Isere,2.6980766893828694
0.0,68.5,68.5,15.5,98.6,106.5,-30.1,0.83,35.2,6.4,0.0,Ville 7694,1994,6,5.75,45.25,Isere,2.6980766893828694
0.0,102.4,102.4,19.8,104.1,132.5,-1.7,0.52,7.0,5.0,0.0,Ville 7694,1994,7,5.75,45.25,Isere,2.6980766893828694
0.0,63.6,63.6,18.3,94.6,100.8,-31.0,0.52,3.8,4.2,0.0,Ville 7694,1994,8,5.75,45.25,Isere,2.6980766893828694
0.6,383.8,384.4,12.4,52.0,43.9,332.3,0.97,138.5,66.4,0.9,Ville 7694,1994,9,5.75,45.25,Isere,2.6980766893828694
0.2,114.9,115.1,9.2,35.4,32.2,79.7,0.94,60.5,16.8,0.2,Ville 7694,1994,10,5.75,45.25,Isere,2.6980766893828694
0.7,161.7,162.4,6.7,15.9,13.4,146.5,1.05,135.1,29.7,1.1,Ville 7694,1994,11,5.75,45.25,Isere,2.6980766893828694
12.4,124.7,137.1,2.3,9.0,10.7,128.3,0.99,79.7,27.2,12.9,Ville 7694,1994,12,5.75,45.25,Isere,2.6980766893828694
185.8,200.7,386.5,-0.7,2.0,13.6,384.1,1.03,124.7,117.0,228.4,Ville 7694,1995,1,5.75,45.25,Isere,2.6980766893828694
23.6,198.0,221.6,3.6,13.7,21.5,207.9,1.16,206.8,73.0,142.3,Ville 7694,1995,2,5.75,45.25,Isere,2.6980766893828694
80.5,92.6,173.1,2.6,21.7,39.8,151.3,1.07,128.1,30.6,81.6,Ville 7694,1995,3,5.75,45.25,Isere,2.6980766893828694
8.7,98.1,106.8,7.5,51.0,66.1,56.0,0.96,94.6,28.8,60.8,Ville 7694,1995,4,5.75,45.25,Isere,2.6980766893828694
15.1,224.5,239.6,11.4,86.5,85.2,153.1,0.98,91.6,37.9,16.5,Ville 7694,1995,5,5.75,45.25,Isere,2.6980766893828694
0.0,72.6,72.6,13.5,100.9,107.0,-28.3,0.88,58.3,7.3,0.0,Ville 7694,1995,6,5.75,45.25,Isere,2.6980766893828694
0.0,72.7,72.7,19.1,112.6,123.3,-39.9,0.66,11.4,5.8,0.0,Ville 7694,1995,7,5.75,45.25,Isere,2.6980766893828694
0.0,159.7,159.7,16.4,85.7,91.8,74.0,0.59,7.0,13.1,0.0,Ville 7694,1995,8,5.75,45.25,Isere,2.6980766893828694
0.1,240.0,240.1,10.9,53.6,49.3,186.5,0.92,75.1,37.9,0.1,Ville 7694,1995,9,5.75,45.25,Isere,2.6980766893828694
0.0,59.6,59.6,11.4,38.1,38.4,21.5,0.89,46.6,7.2,0.0,Ville 7694,1995,10,5.75,45.25,Isere,2.6980766893828694
10.9,106.0,116.9,4.0,17.9,18.4,98.9,0.94,55.5,18.4,11.3,Ville 7694,1995,11,5.75,45.25,Isere,2.6980766893828694
